customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-06457,Female,0,Yes,No,19,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,26.46,513.68,No
CUST-06458,Male,0,No,No,24,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,68.68,1644.9,No
CUST-06459,Male,0,Yes,Yes,33,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),47.29,1573.18,No
CUST-06460,Male,1,Yes,Yes,67,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,80.15,5359.61,Yes
CUST-06461,Male,0,No,No,0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),71.33,0.0,No
CUST-06462,Male,0,Yes,No,26,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.11,2218.45,No
CUST-06463,Male,1,No,No,63,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),98.63,6214.78,No
CUST-06464,Male,0,No,Yes,6,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Mailed check,40.0,221.58,No
CUST-06465,Female,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.04,746.03,No
CUST-06466,Male,0,Yes,Yes,11,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,25.6,284.95,No
CUST-06467,Male,0,No,No,40,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),81.71,3274.54,Yes
CUST-06468,Female,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.12,1001.29,No
CUST-06469,Male,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.49,1030.8,No
CUST-06470,Male,0,No,No,41,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,29.75,1229.41,Yes
CUST-06471,Male,0,No,No,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),82.84,4480.85,No
CUST-06472,Male,0,Yes,No,39,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.99,765.13,No
CUST-06473,Female,0,Yes,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.93,880.25,No
CUST-06474,Male,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,98.12,478.09,Yes
CUST-06475,Male,0,Yes,Yes,1,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),35.74,42.71,Yes
CUST-06476,Male,0,No,No,11,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,72.64,803.81,Yes
CUST-06477,Male,0,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.06,955.38,Yes
CUST-06478,Female,0,Yes,No,28,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),43.29,1199.8,Yes
CUST-06479,Male,0,No,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.31,499.28,No
CUST-06480,Female,0,No,Yes,32,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,65.27,2072.76,No
CUST-06481,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,101.91,7329.94,No
CUST-06482,Female,0,No,Yes,27,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Mailed check,36.99,1006.19,No
CUST-06483,Female,0,Yes,No,32,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),25.72,810.44,No
CUST-06484,Female,0,Yes,No,36,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,52.11,1889.21,No
CUST-06485,Female,1,No,No,56,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),22.83,1276.12,No
CUST-06486,Female,0,Yes,No,53,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),74.68,3952.53,Yes
CUST-06487,Male,0,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,90.08,6407.52,No
CUST-06488,Male,0,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.22,1034.63,No
CUST-06489,Male,0,No,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),93.63,6444.26,No
CUST-06490,Female,0,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),31.99,1427.05,Yes
CUST-06491,Female,0,No,No,39,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),34.93,1373.6,No
CUST-06492,Male,1,No,No,40,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,53.31,2127.42,No
CUST-06493,Male,0,Yes,No,35,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,72.29,2512.16,No
CUST-06494,Male,0,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,33.87,462.68,Yes
CUST-06495,Female,0,No,No,26,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Electronic check,79.35,2048.68,No
CUST-06496,Female,0,Yes,No,44,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,43.62,1900.93,No
CUST-06497,Female,0,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,23.44,1025.83,No
CUST-06498,Male,0,No,Yes,11,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Electronic check,82.02,888.37,No
CUST-06499,Male,0,No,No,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,108.72,6307.37,Yes
CUST-06500,Male,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,90.79,4728.92,Yes
CUST-06501,Female,1,Yes,Yes,38,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,78.24,2964.98,Yes
CUST-06502,Female,0,Yes,No,33,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,56.23,1843.46,No
CUST-06503,Female,0,Yes,Yes,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),97.41,3898.67,No
CUST-06504,Male,1,Yes,No,42,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.2,2127.2,No
CUST-06505,Male,0,No,Yes,31,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),66.83,2080.57,No
CUST-06506,Female,1,Yes,Yes,62,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,109.02,6757.19,Yes
CUST-06507,Male,0,Yes,No,11,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),67.5,731.87,No
CUST-06508,Female,0,Yes,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,27.39,735.74,No
CUST-06509,Male,0,Yes,No,29,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),99.35,2865.14,No
CUST-06510,Male,0,No,No,7,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),109.13,767.44,Yes
CUST-06511,Female,0,Yes,No,6,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),48.29,279.68,Yes
CUST-06512,Male,1,No,Yes,65,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),26.16,1686.52,No
CUST-06513,Male,1,No,Yes,56,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),26.63,1501.93,No
CUST-06514,Female,1,Yes,Yes,26,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),29.47,762.17,No
CUST-06515,Male,0,No,No,19,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,109.27,2086.92,No
CUST-06516,Male,0,Yes,No,29,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,85.51,2470.0,Yes
CUST-06517,Female,0,Yes,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.63,1053.34,No
CUST-06518,Male,0,No,Yes,21,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,No,Mailed check,64.7,1340.83,No
CUST-06519,Male,0,No,Yes,4,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,62.43,251.45,Yes
CUST-06520,Male,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),82.29,2473.19,No
CUST-06521,Male,0,No,Yes,43,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,36.95,1605.33,No
CUST-06522,Male,0,Yes,No,38,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,94.19,3597.73,Yes
CUST-06523,Female,0,No,Yes,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,83.84,1002.97,Yes
CUST-06524,Male,0,No,No,61,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,88.38,5373.15,Yes
CUST-06525,Male,0,Yes,Yes,46,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,54.24,2498.78,Yes
CUST-06526,Male,1,No,No,52,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),58.34,3042.46,Yes
CUST-06527,Male,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.05,1577.85,No
CUST-06528,Female,0,Yes,Yes,37,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,23.46,857.91,No
CUST-06529,Male,0,No,No,42,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,95.74,4032.94,Yes
CUST-06530,Male,0,No,Yes,55,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,30.88,1696.91,No
CUST-06531,Male,0,Yes,No,56,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),78.88,4409.65,Yes
CUST-06532,Male,0,No,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),76.9,4704.74,No
CUST-06533,Male,0,No,No,51,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,27.16,1371.78,No
CUST-06534,Female,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),32.33,110.94,No
CUST-06535,Female,0,Yes,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.68,480.72,Yes
CUST-06536,Male,0,No,No,43,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,No,Electronic check,25.73,1117.22,No
CUST-06537,Female,1,No,No,32,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),41.44,1332.64,No
CUST-06538,Male,1,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,92.36,258.83,Yes
CUST-06539,Male,0,Yes,No,19,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),100.39,1893.99,Yes
CUST-06540,Female,0,No,Yes,22,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,94.58,2066.45,Yes
CUST-06541,Female,0,No,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,74.67,141.45,Yes
CUST-06542,Male,0,Yes,No,55,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,93.4,5123.97,No
CUST-06543,Female,1,Yes,Yes,27,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,33.17,902.87,No
CUST-06544,Male,0,No,No,57,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,59.14,3384.53,Yes
CUST-06545,Female,1,No,No,63,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),89.72,5667.31,Yes
CUST-06546,Female,0,No,No,64,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,70.84,4532.81,Yes
CUST-06547,Female,0,Yes,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),27.13,1775.9,No
CUST-06548,Female,0,No,No,36,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),49.86,1776.91,Yes
CUST-06549,Female,1,Yes,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.29,391.76,Yes
CUST-06550,Female,0,No,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),43.16,258.72,No
CUST-06551,Female,0,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),83.37,3737.47,No
CUST-06552,Male,0,Yes,Yes,9,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),59.09,512.7,No
CUST-06553,Male,0,No,Yes,17,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Mailed check,109.76,1850.04,No
CUST-06554,Male,0,No,Yes,17,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,83.82,1434.41,Yes
CUST-06555,Female,0,Yes,No,19,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,70.44,1326.15,No
CUST-06556,Male,0,Yes,No,27,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,No,Credit card (automatic),57.77,1572.23,Yes
CUST-06557,Male,0,No,Yes,24,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),70.89,1718.04,Yes
CUST-06558,Female,0,No,No,38,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Mailed check,87.99,3336.78,Yes
CUST-06559,Male,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),72.02,4975.21,No
CUST-06560,Female,0,No,Yes,47,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),31.72,1482.39,No
CUST-06561,Female,1,Yes,No,49,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),50.67,2491.77,No
CUST-06562,Male,0,No,No,11,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,66.52,720.19,No
CUST-06563,Male,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,80.08,636.83,Yes
CUST-06564,Male,0,Yes,No,13,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,43.99,586.35,Yes
CUST-06565,Male,0,No,Yes,61,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,37.0,2262.1,No
CUST-06566,Male,0,Yes,Yes,12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,65.38,767.61,Yes
CUST-06567,Male,0,No,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.84,1462.82,No
CUST-06568,Male,0,Yes,Yes,55,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),88.94,4911.14,No
CUST-06569,Male,0,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.96,1432.24,No
CUST-06570,Female,0,No,No,22,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),83.39,1822.63,Yes
CUST-06571,Female,0,No,No,11,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),91.04,999.86,No
CUST-06572,Male,1,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),28.0,330.71,No
CUST-06573,Female,0,No,No,62,Yes,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),38.9,2418.15,No
CUST-06574,Male,0,Yes,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.94,618.26,No
CUST-06575,Male,1,No,No,29,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,53.47,1555.95,Yes
CUST-06576,Male,0,Yes,Yes,18,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),105.77,1918.16,Yes
CUST-06577,Male,0,No,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),32.82,852.11,No
CUST-06578,Male,1,Yes,No,26,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.25,612.55,No
CUST-06579,Male,0,No,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),34.92,1884.82,No
CUST-06580,Male,1,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,26.13,1581.28,No
CUST-06581,Male,0,No,Yes,34,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),104.03,3534.6,No
CUST-06582,Female,0,Yes,No,24,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),65.59,1565.41,No
CUST-06583,Female,0,Yes,Yes,32,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,91.77,2953.54,No
CUST-06584,Female,0,Yes,No,12,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),46.12,553.53,Yes
CUST-06585,Female,1,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,100.52,511.22,Yes
CUST-06586,Female,1,Yes,No,16,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,45.99,742.6,No
CUST-06587,Male,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),31.44,39.12,No
CUST-06588,Male,0,Yes,No,2,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,77.99,139.96,No
CUST-06589,Male,0,No,No,17,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.95,760.06,Yes
CUST-06590,Male,0,No,Yes,65,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,78.58,5125.6,Yes
CUST-06591,Female,1,No,Yes,13,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,99.85,1298.1,Yes
CUST-06592,Male,0,No,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),33.96,1682.7,No
CUST-06593,Female,0,No,No,10,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,60.9,600.76,Yes
CUST-06594,Female,1,No,No,33,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Electronic check,77.99,2557.55,No
CUST-06595,Male,0,No,Yes,44,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),38.6,1694.95,Yes
CUST-06596,Female,0,No,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),27.58,1089.15,No
CUST-06597,Male,0,Yes,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,24.78,1450.39,No
CUST-06598,Male,0,Yes,No,18,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),30.02,537.56,No
CUST-06599,Male,0,No,No,54,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),34.39,1872.19,Yes
CUST-06600,Male,0,No,Yes,29,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),61.35,1785.66,No
CUST-06601,Female,0,Yes,Yes,32,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Mailed check,91.28,2921.07,No
CUST-06602,Male,0,Yes,No,23,No,No phone service,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,57.14,1298.27,No
CUST-06603,Male,0,No,No,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),29.35,2101.2,No
CUST-06604,Male,0,Yes,Yes,60,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,97.47,5847.68,Yes
CUST-06605,Male,1,No,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),96.54,3179.3,Yes
CUST-06606,Female,0,No,No,54,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,68.3,3700.23,Yes
